DateTime,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,Sub_metering_remainder
2007-06-18,678.4739999999999,180.81,0.0,529.0,4241.0,240.77620138888892,2.07875,4.5466999999999995,10.333,4.0,0.667,0.0,6537.9
2007-06-19,842.36,187.98600000000002,973.0,535.0,4357.0,240.26925591098748,2.5607788595271206,4.5466999999999995,10.333,4.0,0.667,0.0,8174.333
2007-06-20,1074.286,227.302,1761.0,2588.0,5106.0,240.15616666666668,3.3068055555555564,4.5466999999999995,10.333,4.0,0.667,0.0,8449.767
2007-06-21,806.9459999999999,222.546,932.0,2400.0,3711.0,240.57494444444447,2.500833333333333,4.5466999999999995,10.333,4.0,0.667,0.0,6406.1
2007-06-22,566.294,208.526,0.0,951.0,3482.0,240.83563194444443,1.8073611111111114,4.5466999999999995,10.333,4.0,0.667,0.0,5005.233
2007-06-23,477.566,193.12,0.0,786.0,2402.0,240.31896527777775,1.5356944444444445,4.5466999999999995,10.333,4.0,0.667,0.0,4771.433
2007-06-24,714.656,179.36200000000002,0.0,791.0,3449.0,241.1322152777778,2.2076388888888885,4.5466999999999995,10.333,4.0,0.667,0.0,7670.933
2007-06-25,1072.202,197.27000000000004,1985.0,3621.0,4816.0,240.4222638888889,3.25,4.5466999999999995,10.333,4.0,0.667,0.0,7448.033
2007-06-26,944.908,182.42000000000002,971.0,1334.0,5231.0,240.09450694444442,2.877083333333333,4.5466999999999995,10.333,4.0,0.667,0.0,8212.467
2007-06-27,1480.826,206.998,2603.0,6451.0,7270.0,239.7584097222222,4.429166666666666,4.5466999999999995,10.333,4.0,0.667,0.0,8356.433
2007-06-28,1295.438,217.446,0.0,4368.0,9541.0,239.4236666666667,3.8895833333333334,4.5466999999999995,10.333,4.0,0.667,0.0,7681.633
2007-06-29,1304.198,206.19400000000002,4363.0,667.0,6797.0,240.18230020847813,3.9424600416956217,4.5466999999999995,10.333,4.0,0.667,0.0,9909.633
2007-06-30,1335.314,188.354,3049.0,792.0,8376.0,240.01161111111108,3.9715277777777778,4.5466999999999995,10.333,4.0,0.667,0.0,10038.233
2007-07-01,1026.664,172.44799999999998,969.0,736.0,4690.0,240.06715277777778,3.080694444444444,7.805,12.667,5.167,3.5,0.0,10716.067
2007-07-02,967.032,176.924,1018.0,5281.0,3445.0,240.6718125,2.9277777777777776,7.805,12.667,5.167,3.5,0.0,6373.2
2007-07-03,1059.9119999999998,180.33800000000002,467.0,3214.0,4695.0,240.1869375,3.230694444444445,7.805,12.667,5.167,3.5,0.0,9289.2
2007-07-04,1003.41,253.334,2329.0,2218.0,5632.0,240.65963194444444,3.0954166666666665,7.805,12.667,5.167,3.5,0.0,6544.5
2007-07-05,1057.29,246.716,2922.0,770.0,3973.0,240.44444444444446,3.2331944444444445,7.805,12.667,5.167,3.5,0.0,9956.5
2007-07-06,1069.524,219.35,2826.0,3563.0,4005.0,240.59945138888887,3.2686111111111105,7.805,12.667,5.167,3.5,0.0,7431.4
2007-07-07,1358.206,214.044,997.0,3047.0,10177.0,239.91013888888887,4.034861111111112,7.805,12.667,5.167,3.5,0.0,8415.767
2007-07-08,1089.08,196.92000000000002,1825.0,2831.0,5277.0,240.33889583333334,3.289305555555556,7.805,12.667,5.167,3.5,0.0,8218.333
2007-07-09,1180.1580000000001,172.42200000000003,923.0,594.0,9386.0,240.61764583333337,3.5162500000000003,7.805,12.667,5.167,3.5,0.0,8766.3
2007-07-10,908.324,176.24400000000003,67.0,2227.0,4631.0,239.98305555555555,2.786111111111111,7.805,12.667,5.167,3.5,0.0,8213.733
2007-07-11,722.3519999999999,153.856,1015.0,647.0,5284.0,241.0300347222222,2.1994444444444445,7.805,12.667,5.167,3.5,0.0,5093.2
2007-07-12,1069.582,209.098,1029.0,2550.0,6419.0,240.76461805555556,3.2336111111111108,7.805,12.667,5.167,3.5,0.0,7828.367
2007-07-13,794.3820000000001,206.69400000000002,0.0,633.0,4427.0,240.85480555555557,2.450833333333333,7.805,12.667,5.167,3.5,0.0,8179.7
2007-07-14,1288.1699999999998,258.45,3775.0,1968.0,6604.0,241.29188194444444,3.894027777777778,7.805,12.667,5.167,3.5,0.0,9122.5
2007-07-15,917.024,233.182,862.0,632.0,5585.0,240.59654961832064,3.0916030534351147,7.805,12.667,5.167,3.5,0.0,8204.733
2007-07-16,853.6740000000001,233.95999999999998,830.0,695.0,4176.0,236.50723611111113,2.660555555555556,7.805,12.667,5.167,3.5,0.0,8526.9
2007-07-17,719.6320000000001,176.088,848.0,694.0,3335.0,234.74125694444442,2.2762499999999997,7.805,12.667,5.167,3.5,0.0,7116.867
2007-07-18,757.082,156.51399999999998,909.0,671.0,4628.0,231.0882291666667,2.3868055555555556,7.805,12.667,5.167,3.5,0.0,6410.033
2007-07-19,677.886,187.012,1068.0,703.0,3130.0,234.26186111111107,2.1438888888888887,7.805,12.667,5.167,3.5,0.0,6397.1
2007-07-20,1110.422,223.11800000000002,2111.0,2418.0,4765.0,235.5689027777778,3.451666666666666,7.805,12.667,5.167,3.5,0.0,9213.033
2007-07-21,1060.248,236.15800000000002,428.0,512.0,7756.0,234.256625,3.291527777777778,7.805,12.667,5.167,3.5,0.0,8974.8
2007-07-22,1375.7740000000001,218.246,7091.0,2136.0,5563.0,235.96373175816544,4.226546212647672,7.805,12.667,5.167,3.5,0.0,8139.567
2007-07-23,991.018,143.76999999999998,1747.0,1288.0,3847.0,234.50086805555554,3.075972222222222,7.805,12.667,5.167,3.5,0.0,9634.967
2007-07-24,825.284,112.80999999999999,0.0,1607.0,5599.0,235.36304166666667,2.5509722222222218,7.805,12.667,5.167,3.5,0.0,6548.733
2007-07-25,472.55999999999995,108.234,0.0,151.0,2333.0,235.6410486111111,1.4793055555555554,7.805,12.667,5.167,3.5,0.0,5392.0
2007-07-26,924.5,115.092,975.0,3633.0,4346.0,234.9437222222222,2.8381944444444445,7.805,12.667,5.167,3.5,0.0,6454.333
2007-07-27,1202.514,120.45599999999999,1837.0,49.0,7157.0,235.5536805555555,3.6233333333333335,7.805,12.667,5.167,3.5,0.0,10998.9
2007-07-28,1621.862,178.73000000000002,907.0,10265.0,6559.0,235.50723611111113,4.941666666666666,7.805,12.667,5.167,3.5,0.0,9300.033
2007-07-29,321.116,118.576,0.0,0.0,1288.0,235.71203472222223,1.0334722222222223,7.805,12.667,5.167,3.5,0.0,4063.933
2007-07-30,466.816,129.492,0.0,0.0,2528.0,235.5302291666667,1.4672222222222224,7.805,12.667,5.167,3.5,0.0,5252.267
2007-07-31,812.3320000000001,145.786,3277.0,0.0,3575.0,234.91481249999998,2.5025,7.805,12.667,5.167,3.5,0.0,6686.867
2007-08-01,1060.3380000000002,142.55599999999998,1583.0,0.0,9812.0,235.00917547568713,3.253417899929528,14.496,13.8,7.2,4.4,0.0,6277.3
2007-08-02,1019.4159999999999,144.954,482.0,0.0,6869.0,234.85659027777777,3.087083333333333,14.496,13.8,7.2,4.4,0.0,9639.267
2007-08-03,1063.364,125.38799999999999,958.0,0.0,9139.0,234.4856041666667,3.2072222222222218,14.496,13.8,7.2,4.4,0.0,7625.733
2007-08-04,1144.99,139.226,552.0,398.0,7966.0,235.25722222222223,3.4523611111111108,14.496,13.8,7.2,4.4,0.0,10167.167
2007-08-05,787.098,151.25400000000002,169.0,0.0,6647.0,235.11527083333334,2.436805555555556,14.496,13.8,7.2,4.4,0.0,6302.3
2007-08-06,1089.72,154.434,1096.0,0.0,7985.0,234.70274305555552,3.317083333333333,14.496,13.8,7.2,4.4,0.0,9081.0
2007-08-07,1483.58,131.182,437.0,2168.0,9042.0,234.55388194444447,4.425972222222222,14.496,13.8,7.2,4.4,0.0,13079.333
2007-08-08,1125.482,119.096,1055.0,1111.0,9660.0,234.51237499999996,3.3805555555555555,14.496,13.8,7.2,4.4,0.0,6932.033
2007-08-09,1071.6799999999998,109.47399999999999,182.0,4515.0,6646.0,234.21438888888886,3.2723611111111115,14.496,13.8,7.2,4.4,0.0,6518.333
2007-08-10,1028.01,117.65599999999999,336.0,2651.0,8287.0,234.48881250000002,3.1297222222222216,14.496,13.8,7.2,4.4,0.0,5859.5
2007-08-11,1091.65,115.77000000000001,1180.0,910.0,10339.0,234.98018055555553,3.2856944444444443,14.496,13.8,7.2,4.4,0.0,5765.167
2007-08-12,1241.904,127.776,1123.0,1156.0,8582.0,235.6648541666667,3.742777777777778,14.496,13.8,7.2,4.4,0.0,9837.4
2007-08-13,1153.0120000000002,130.94,93.0,476.0,11101.0,235.21656944444445,3.44875,14.496,13.8,7.2,4.4,0.0,7546.867
2007-08-14,941.19,132.01,951.0,685.0,6256.0,237.07638888888889,2.8541666666666665,14.496,13.8,7.2,4.4,0.0,7794.5
2007-08-15,1191.8600000000001,159.764,338.0,508.0,9787.0,239.9934097222222,3.542083333333333,14.496,13.8,7.2,4.4,0.0,9231.333
2007-08-16,958.496,131.53199999999998,962.0,0.0,7476.0,239.73765972222222,2.843888888888889,14.496,13.8,7.2,4.4,0.0,7536.933
2007-08-17,1009.8919999999999,127.388,244.0,0.0,7769.0,240.4940486111111,2.9815277777777776,14.496,13.8,7.2,4.4,0.0,8818.533
2007-08-18,347.96,119.24000000000001,0.0,0.0,1830.0,241.27963194444447,1.078888888888889,14.496,13.8,7.2,4.4,0.0,3969.333
2007-08-19,1422.294,160.01800000000003,1025.0,8912.0,5989.0,239.9536666666667,4.2619444444444445,14.496,13.8,7.2,4.4,0.0,7778.9
2007-08-20,1338.842,155.88,1032.0,6965.0,7383.0,241.30069444444445,3.9633333333333325,14.496,13.8,7.2,4.4,0.0,6934.033
2007-08-21,642.556,157.308,0.0,38.0,3296.0,240.57305555555556,1.961111111111111,14.496,13.8,7.2,4.4,0.0,7375.267
2007-08-22,1209.808,154.288,3048.0,1836.0,7241.0,240.81731944444445,3.57125,14.496,13.8,7.2,4.4,0.0,8038.467
2007-08-23,1112.312,157.95399999999998,2502.0,259.0,5342.0,240.64730555555556,3.330277777777778,14.496,13.8,7.2,4.4,0.0,10435.533
2007-08-24,1656.214,262.692,1891.0,3782.0,9944.0,240.4946421125782,4.938568450312718,14.496,13.8,7.2,4.4,0.0,11986.567
2007-08-25,1150.88,272.548,4149.0,2191.0,5678.0,239.8598263888889,3.55375,14.496,13.8,7.2,4.4,0.0,7163.333
2007-08-26,1314.906,299.38800000000003,1541.0,3645.0,5658.0,239.95091666666664,4.012638888888889,14.496,13.8,7.2,4.4,0.0,11071.1
2007-08-27,1211.73,299.084,2305.0,1229.0,6344.0,239.9235833333333,3.6912500000000006,14.496,13.8,7.2,4.4,0.0,10317.5
2007-08-28,997.0039999999999,181.114,1038.0,2468.0,5483.0,239.54987499999996,2.996111111111111,14.496,13.8,7.2,4.4,0.0,7627.733
2007-08-29,747.9920000000001,175.426,957.0,562.0,4932.0,240.74499305555554,2.2795833333333335,14.496,13.8,7.2,4.4,0.0,6015.533
2007-08-30,1202.458,191.048,3822.0,2580.0,4221.0,240.57317361111112,3.604305555555556,14.496,13.8,7.2,4.4,0.0,9417.967
2007-08-31,1279.8220000000001,187.256,1200.0,666.0,8738.0,239.9857013888889,3.788472222222222,14.496,13.8,7.2,4.4,0.0,10726.367
2007-09-01,1701.4859999999999,289.846,2497.0,569.0,9733.0,239.35574305555556,5.065416666666668,1.83,4.667,1.333,0.0,0.0,15559.1
2007-09-02,1662.4679999999998,231.598,3613.0,1617.0,8806.0,240.04533333333336,5.017222222222222,1.83,4.667,1.333,0.0,0.0,13671.8
2007-09-03,1038.922,188.422,621.0,2515.0,5323.0,239.62034722222222,3.1306944444444444,1.83,4.667,1.333,0.0,0.0,8856.367
2007-09-04,1584.944,179.626,2928.0,3501.0,9821.0,239.6596666666667,4.755972222222223,1.83,4.667,1.333,0.0,0.0,10165.733
2007-09-05,1236.572,148.86399999999998,0.0,4144.0,6705.0,239.1481597222222,3.697638888888889,1.83,4.667,1.333,0.0,0.0,9760.533
2007-09-06,901.4739999999999,172.026,0.0,3888.0,3461.0,239.34004861111114,2.752222222222222,1.83,4.667,1.333,0.0,0.0,7675.567
2007-09-07,1336.496,181.738,3632.0,551.0,9388.0,239.0317013888889,4.007222222222222,1.83,4.667,1.333,0.0,0.0,8703.933
2007-09-08,1469.752,186.33,3339.0,1801.0,9164.0,239.73044444444443,4.391944444444444,1.83,4.667,1.333,0.0,0.0,10191.867
2007-09-09,1679.502,209.15200000000002,2184.0,4438.0,9233.0,238.92214583333333,5.054027777777777,1.83,4.667,1.333,0.0,0.0,12136.7
2007-09-10,1117.376,177.498,935.0,595.0,5613.0,239.3886597222222,3.36375,1.83,4.667,1.333,0.0,0.0,11479.933
2007-09-11,983.5720000000001,151.764,943.0,550.0,5792.0,240.0719930555556,2.9520833333333334,1.83,4.667,1.333,0.0,0.0,9107.867
2007-09-12,1287.7640000000001,171.794,0.0,3217.0,7755.0,240.0150555555556,3.86,1.83,4.667,1.333,0.0,0.0,10490.733
2007-09-13,1146.3819999999998,165.95800000000003,1175.0,2523.0,3853.0,239.30983333333336,3.4644444444444447,1.83,4.667,1.333,0.0,0.0,11555.367
2007-09-14,1135.47,183.12600000000003,901.0,676.0,5804.0,239.30189583333333,3.444722222222222,1.83,4.667,1.333,0.0,0.0,11543.5
2007-09-15,1095.312,184.466,0.0,1449.0,6464.0,240.0019722222222,3.278194444444444,1.83,4.667,1.333,0.0,0.0,10342.2
2007-09-16,1652.2240000000002,192.352,3118.0,3064.0,9310.0,239.56046527777778,4.96625,1.83,4.667,1.333,0.0,0.0,12045.067
2007-09-17,1461.186,202.31400000000002,6651.0,926.0,6279.0,239.21479861111112,4.4134722222222225,1.83,4.667,1.333,0.0,0.0,10497.1
2007-09-18,1167.52,147.132,1888.0,2029.0,5425.0,238.26067361111112,3.5127777777777776,1.83,4.667,1.333,0.0,0.0,10116.667
2007-09-19,1298.684,151.79399999999998,0.0,2743.0,7937.0,240.30520833333333,3.8833333333333333,1.83,4.667,1.333,0.0,0.0,10964.733
2007-09-20,1255.5320000000002,132.908,1056.0,489.0,9996.0,239.71498611111113,3.720972222222222,1.83,4.667,1.333,0.0,0.0,9384.533
2007-09-21,1238.7799999999997,152.834,3130.0,2745.0,6316.0,239.38146527777778,3.732638888888889,1.83,4.667,1.333,0.0,0.0,8455.333
2007-09-22,1176.172,183.43200000000002,944.0,1311.0,7688.0,239.4830347222222,3.515138888888889,1.83,4.667,1.333,0.0,0.0,9659.867
2007-09-23,1417.97,242.97400000000005,2831.0,1929.0,7382.0,239.50043055555554,4.28,1.83,4.667,1.333,0.0,0.0,11490.833
2007-09-24,1354.5300000000002,197.62400000000002,929.0,3935.0,7955.0,238.6006041666667,4.078749999999999,1.83,4.667,1.333,0.0,0.0,9756.5
2007-09-25,1764.342,130.07800000000003,916.0,2253.0,9820.0,238.0996111111111,5.206388888888889,1.83,4.667,1.333,0.0,0.0,16416.7
2007-09-26,1822.2640000000001,168.628,1058.0,9415.0,5661.0,239.42456884561892,5.377051460361613,1.83,4.667,1.333,0.0,0.0,14237.067
2007-09-27,1392.6,150.71,1066.0,643.0,7324.0,239.56705555555553,4.0777777777777775,1.83,4.667,1.333,0.0,0.0,14177.0
2007-09-28,1680.498,222.71800000000002,996.0,3722.0,9952.0,239.46243055555553,4.994166666666667,1.83,4.667,1.333,0.0,0.0,13338.3
2007-09-29,2296.522,182.122,4085.0,7457.0,8190.0,239.1401111111111,6.7931944444444445,1.83,4.667,1.333,0.0,0.0,18543.367
2007-09-30,1516.29,163.58800000000002,1405.0,582.0,10225.0,240.0647847222222,4.452500000000001,1.83,4.667,1.333,0.0,0.0,13059.5
2007-10-01,1720.922,146.734,1507.0,6622.0,5960.0,239.23991666666666,5.0737499999999995,5.988,4.6,3.6,2.4,0.4,14593.033
2007-10-02,2198.8639999999996,161.828,508.0,8022.0,12815.0,238.49379166666665,6.474027777777778,5.988,4.6,3.6,2.4,0.4,15302.733
2007-10-03,1280.4540000000002,157.738,979.0,5024.0,3692.0,239.26106944444447,3.8,5.988,4.6,3.6,2.4,0.4,11645.9
2007-10-04,1518.4579999999999,138.448,2400.0,444.0,9710.0,239.20507638888884,4.454583333333334,5.988,4.6,3.6,2.4,0.4,12753.633
2007-10-05,1394.092,150.63600000000002,0.0,351.0,9425.0,238.8271111111111,4.089722222222221,5.988,4.6,3.6,2.4,0.4,13458.867
2007-10-06,1756.24,186.192,4840.0,347.0,9666.0,238.38071527777777,5.167638888888889,5.988,4.6,3.6,2.4,0.4,14417.667
2007-10-07,2106.114,153.178,2498.0,8255.0,10886.0,238.82627777777776,6.207916666666667,5.988,4.6,3.6,2.4,0.4,13462.9
2007-10-08,1095.2420000000002,121.89599999999999,0.0,420.0,5082.0,239.09654861111113,3.2311111111111113,5.988,4.6,3.6,2.4,0.4,12752.033
2007-10-09,1687.8579999999997,159.80200000000002,2034.0,2147.0,9290.0,238.87914583333335,4.982361111111111,5.988,4.6,3.6,2.4,0.4,14659.967
2007-10-10,1166.972,132.75199999999998,1863.0,2117.0,3345.0,239.42115972222226,3.4886111111111107,5.988,4.6,3.6,2.4,0.4,12124.533
2007-10-11,1732.446,153.108,2630.0,414.0,7806.0,238.44415277777776,5.109027777777778,5.988,4.6,3.6,2.4,0.4,18024.1
2007-10-12,1914.504,137.98399999999998,1020.0,5028.0,11659.0,238.48131249999997,5.667083333333333,5.988,4.6,3.6,2.4,0.4,14201.4
2007-10-13,1926.7279999999998,125.20400000000001,969.0,3799.0,8463.0,238.76540972222222,5.700694444444444,5.988,4.6,3.6,2.4,0.4,18881.133
2007-10-14,2061.252,150.05,2930.0,7494.0,7126.0,239.1010347222222,6.078749999999999,5.988,4.6,3.6,2.4,0.4,16804.2
2007-10-15,1266.33,118.18200000000002,1061.0,339.0,7654.0,239.29270833333334,3.7219444444444445,5.988,4.6,3.6,2.4,0.4,12051.5
2007-10-16,1964.4419999999998,185.41400000000002,0.0,7871.0,9876.0,238.86261805555554,5.823194444444444,5.988,4.6,3.6,2.4,0.4,14993.7
2007-10-17,1576.93,136.39999999999998,1065.0,453.0,8968.0,239.19213194444447,4.6369444444444445,5.988,4.6,3.6,2.4,0.4,15796.167
2007-10-18,1518.53,122.5,1162.0,317.0,9864.0,239.80028472222224,4.43375,5.988,4.6,3.6,2.4,0.4,13965.833
2007-10-19,2085.648,121.47800000000001,1299.0,3124.0,11648.0,239.65217361111112,6.103194444444445,5.988,4.6,3.6,2.4,0.4,18689.8
2007-10-20,1660.2459999999999,139.54399999999998,2363.0,296.0,13225.0,241.82481944444444,4.814722222222222,5.988,4.6,3.6,2.4,0.4,11786.767
2007-10-21,1941.94,154.028,3712.0,4357.0,7313.0,241.49074305555555,5.701666666666668,5.988,4.6,3.6,2.4,0.4,16983.667
2007-10-22,1652.8960000000002,116.41,0.0,299.0,13027.0,240.54540277777778,4.805833333333333,5.988,4.6,3.6,2.4,0.4,14222.267
2007-10-23,1954.6480000000001,127.48399999999998,1067.0,5186.0,10680.0,241.23185674547986,5.712100139082058,5.988,4.6,3.6,2.4,0.4,15644.467
2007-10-24,1865.6360000000002,146.782,4459.0,364.0,9115.0,240.80827083333335,5.473194444444444,5.988,4.6,3.6,2.4,0.4,17155.933
2007-10-25,1853.9180000000001,132.2,1478.0,2433.0,7385.0,240.47263194444443,5.413611111111111,5.988,4.6,3.6,2.4,0.4,19602.633
2007-10-26,1437.5680000000002,109.676,0.0,348.0,5766.0,240.68085416666665,4.365833333333334,5.988,4.6,3.6,2.4,0.4,17845.467
2007-10-27,1785.688,109.186,1374.0,4856.0,8949.0,240.20120833333334,5.309166666666667,5.988,4.6,3.6,2.4,0.4,14582.467
2007-10-28,512.158,92.298,0.0,283.0,1765.0,240.86605555555556,1.485277777777778,5.988,4.6,3.6,2.4,0.4,6487.967
2007-10-29,545.4279999999999,86.99799999999999,0.0,269.0,2749.0,241.19330555555555,1.5744444444444443,5.988,4.6,3.6,2.4,0.4,6072.467
2007-10-30,811.008,89.84,0.0,1935.0,4256.0,240.62592361111112,2.351388888888889,5.988,4.6,3.6,2.4,0.4,7325.8
2007-10-31,1283.21,107.2,0.0,4700.0,8915.0,240.33897916666666,3.7423611111111112,5.988,4.6,3.6,2.4,0.4,7771.833
2007-11-01,496.216,85.04599999999999,0.0,293.0,1991.0,240.93840277777778,1.4359722222222224,3.775,8.0,2.833,0.0,0.0,5986.267
2007-11-02,1443.602,93.362,1346.0,2115.0,12245.0,239.3489861111111,4.202638888888889,3.775,8.0,2.833,0.0,0.0,8354.033
2007-11-03,492.55,88.124,0.0,282.0,1936.0,240.19050694444445,1.4343055555555557,3.775,8.0,2.833,0.0,0.0,5991.167
2007-11-04,1485.6860000000001,138.802,0.0,4387.0,7068.0,240.2055208333333,4.384027777777778,3.775,8.0,2.833,0.0,0.0,13306.433
2007-11-05,1500.5919999999999,131.35,1265.0,397.0,6583.0,239.65911111111112,4.39625,3.775,8.0,2.833,0.0,0.0,16764.867
2007-11-06,2082.3779999999997,200.526,1105.0,5515.0,10690.0,238.70195833333335,6.149861111111111,3.775,8.0,2.833,0.0,0.0,17396.3
2007-11-07,1844.758,193.52,5042.0,301.0,6374.0,239.5649097222222,5.481111111111112,3.775,8.0,2.833,0.0,0.0,19028.967
2007-11-08,1501.06,134.698,1715.0,314.0,6500.0,240.7526458333333,4.435,3.775,8.0,2.833,0.0,0.0,16488.667
2007-11-09,2171.2259999999997,113.242,0.0,4573.0,15375.0,238.71543749999998,6.367222222222222,3.775,8.0,2.833,0.0,0.0,16239.1
2007-11-10,2611.6000000000004,237.652,3697.0,304.0,13767.0,239.11040972222222,7.706944444444445,3.775,8.0,2.833,0.0,0.0,25758.667
2007-11-11,1887.124,185.61,3445.0,320.0,6024.0,240.26026388888886,5.540555555555556,3.775,8.0,2.833,0.0,0.0,21663.067
2007-11-12,2156.146,137.46800000000002,1018.0,4165.0,13281.0,239.82559027777776,6.271944444444443,3.775,8.0,2.833,0.0,0.0,17471.767
2007-11-13,2214.398,140.952,978.0,4933.0,11076.0,241.12297916666668,6.4534722222222225,3.775,8.0,2.833,0.0,0.0,19919.633
2007-11-14,2047.9940000000001,141.59,1055.0,295.0,16345.0,239.9460277777778,5.940694444444444,3.775,8.0,2.833,0.0,0.0,16438.233
2007-11-15,1491.988,133.06600000000003,1606.0,571.0,7503.0,239.98499305555558,4.396388888888889,3.775,8.0,2.833,0.0,0.0,15186.467
2007-11-16,2309.754,123.97800000000001,1991.0,4660.0,13564.0,240.9835138888889,6.718055555555556,3.775,8.0,2.833,0.0,0.0,18280.9
2007-11-17,2610.094,168.02999999999997,2588.0,2199.0,14990.0,240.60342361111105,7.59888888888889,3.775,8.0,2.833,0.0,0.0,23724.567
2007-11-18,2183.858,161.762,5201.0,2097.0,7066.0,242.26045833333336,6.3476388888888895,3.775,8.0,2.833,0.0,0.0,22033.633
2007-11-19,1723.654,112.03,1089.0,253.0,10750.0,242.76635416666664,5.00625,3.775,8.0,2.833,0.0,0.0,16635.567
2007-11-20,2095.8559999999998,124.832,1015.0,3954.0,11026.0,241.33882638888886,6.090416666666666,3.775,8.0,2.833,0.0,0.0,18935.933
2007-11-21,1751.836,131.48000000000002,1139.0,549.0,9455.0,241.49676164002778,5.114940931202224,3.775,8.0,2.833,0.0,0.0,18054.267
2007-11-22,1932.3780000000002,143.10799999999998,2867.0,297.0,9001.0,241.56504861111114,5.65625,3.775,8.0,2.833,0.0,0.0,20041.3
2007-11-23,2522.618,138.912,2168.0,6181.0,13685.0,240.72236805555556,7.340694444444445,3.775,8.0,2.833,0.0,0.0,20009.633
2007-11-24,1899.054,150.512,1573.0,4131.0,13451.0,241.80274305555557,5.512638888888889,3.775,8.0,2.833,0.0,0.0,12495.9
2007-11-25,1395.598,122.776,3556.0,279.0,5678.0,242.66115972222218,4.086666666666667,3.775,8.0,2.833,0.0,0.0,13746.967
2007-11-26,1569.716,117.05000000000001,1088.0,288.0,8926.0,241.11649305555557,4.601388888888889,3.775,8.0,2.833,0.0,0.0,15859.933
2007-11-27,2801.012,139.994,1063.0,11020.0,15111.0,241.32109722222222,8.15625,3.775,8.0,2.833,0.0,0.0,19489.533
2007-11-28,1644.94,115.44200000000001,1182.0,769.0,7810.0,242.89480555555556,4.775555555555555,3.775,8.0,2.833,0.0,0.0,17654.667
2007-11-29,1719.23,118.71000000000001,2031.0,283.0,8818.0,242.73104239054896,5.018485059068798,3.775,8.0,2.833,0.0,0.0,17521.833
2007-11-30,2331.728,147.28,0.0,7941.0,13601.0,243.48774999999998,6.757222222222222,3.775,8.0,2.833,0.0,0.0,17320.133
2007-12-01,3134.9419999999996,288.892,9356.0,353.0,17847.0,240.2660833333333,9.191527777777779,5.3283000000000005,9.167,4.333,1.167,0.0,24693.033
2007-12-02,2946.188,325.082,2090.0,6915.0,10636.0,240.73000694444443,8.618611111111111,5.3283000000000005,9.167,4.333,1.167,0.0,29462.133
2007-12-03,1762.0600000000002,131.914,1141.0,299.0,10428.0,241.07959027777775,5.165555555555556,5.3283000000000005,9.167,4.333,1.167,0.0,17499.667
2007-12-04,2067.636,145.016,1012.0,5828.0,8561.0,241.53597916666666,6.045138888888889,5.3283000000000005,9.167,4.333,1.167,0.0,19059.6
2007-12-05,2153.12,178.398,3422.0,295.0,10919.0,241.22788194444445,6.348194444444444,5.3283000000000005,9.167,4.333,1.167,0.0,21249.333
2007-12-06,2487.9339999999997,161.93599999999998,4751.0,318.0,11908.0,239.7100972222222,7.337916666666667,5.3283000000000005,9.167,4.333,1.167,0.0,24488.567
2007-12-07,1769.0159999999998,147.64,459.0,3710.0,10263.0,240.67104861111116,5.157916666666666,5.3283000000000005,9.167,4.333,1.167,0.0,15051.6
2007-12-08,2213.404,154.34,1133.0,2354.0,12283.0,239.55993055555555,6.508055555555556,5.3283000000000005,9.167,4.333,1.167,0.0,21120.067
2007-12-09,2274.584,200.93599999999998,4176.0,2428.0,8728.0,239.9150763888889,6.701527777777779,5.3283000000000005,9.167,4.333,1.167,0.0,22577.733
2007-12-10,1758.754,125.012,1102.0,278.0,8281.0,241.90383333333335,5.174583333333333,5.3283000000000005,9.167,4.333,1.167,0.0,19651.567
2007-12-11,2305.104,133.698,1050.0,3817.0,12740.0,241.4602361111111,6.7122222222222225,5.3283000000000005,9.167,4.333,1.167,0.0,20811.4
2007-12-12,1588.0620000000001,116.88600000000001,1152.0,254.0,7759.0,242.47632638888888,4.591111111111112,5.3283000000000005,9.167,4.333,1.167,0.0,17302.7
2007-12-13,1847.746,111.48999999999998,1103.0,1448.0,8911.0,241.82734027777778,5.419583333333334,5.3283000000000005,9.167,4.333,1.167,0.0,19333.767
2007-12-14,1974.808,179.55,980.0,3849.0,12941.0,241.9859236111111,5.757777777777778,5.3283000000000005,9.167,4.333,1.167,0.0,15143.467
2007-12-15,2736.8759999999997,157.626,1706.0,3687.0,14313.0,241.28064583333332,7.9799999999999995,5.3283000000000005,9.167,4.333,1.167,0.0,25908.6
2007-12-16,2762.218,126.938,3410.0,2281.0,12929.0,242.6849861111111,7.992222222222222,5.3283000000000005,9.167,4.333,1.167,0.0,27416.967
2007-12-17,1797.0659999999998,105.09800000000001,1636.0,243.0,10567.0,242.62575399583042,5.189437109103545,5.3283000000000005,9.167,4.333,1.167,0.0,17505.1
2007-12-18,2623.194,144.08,1123.0,5810.0,11093.0,242.93998611111112,7.602083333333334,5.3283000000000005,9.167,4.333,1.167,0.0,25693.9
2007-12-19,2196.052,109.33600000000001,1233.0,2658.0,11679.0,242.70109722222224,6.334444444444444,5.3283000000000005,9.167,4.333,1.167,0.0,21030.867
2007-12-20,1949.7579999999998,119.43400000000001,1859.0,276.0,13592.0,243.16793750000002,5.613333333333333,5.3283000000000005,9.167,4.333,1.167,0.0,16768.967
